state,chapter,year,state_total_amount,total_amount,state_percentage,pop_adj_units
ANDAMAN AND NICOBAR ISLANDS,All Chapters,2005,2680.0,1294092.0,0.20709501333753705,6.903167111251236
ANDAMAN AND NICOBAR ISLANDS,Seattle,2005,2680.0,1294092.0,0.20709501333753705,6.903167111251236
ANDHRA PRADESH,All Chapters,1995,6000.0,19002.0,31.575623618566468,7.701371614284505
ANDHRA PRADESH,NYC/NJ,1995,3000.0,3000.0,100.0,24.390243902439025
ANDHRA PRADESH,Stanford,1995,3000.0,16002.0,18.747656542932134,4.572599156812716
ANDHRA PRADESH,All Chapters,1996,8000.0,33565.0,23.834351258751678,5.813256404573581
ANDHRA PRADESH,NYC/NJ,1996,4000.0,12000.0,33.33333333333333,8.130081300813007
ANDHRA PRADESH,Stanford,1996,4000.0,21565.0,18.548574078367725,4.52404245813847
ANDHRA PRADESH,All Chapters,1997,37720.0,102988.0,36.625626286557655,8.933079582087233
ANDHRA PRADESH,Arizona,1997,9430.0,17966.0,52.48803295112992,12.801959256373152
ANDHRA PRADESH,Boston,1997,9430.0,54362.0,17.346675986902614,4.230896582171369
ANDHRA PRADESH,Cleveland,1997,9430.0,9430.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,1997,9430.0,21230.0,44.41827602449364,10.833725859632597
ANDHRA PRADESH,All Chapters,1998,9200.0,76678.0,11.998226349148387,2.926396670523997
ANDHRA PRADESH,Arizona,1998,4600.0,50890.0,9.039103949695422,2.2046594999257128
ANDHRA PRADESH,NYC/NJ,1998,4600.0,25788.0,17.837753994105785,4.35067170587946
ANDHRA PRADESH,All Chapters,1999,175896.0,1370985.0,12.829899670674733,3.1292438221157886
ANDHRA PRADESH,Arizona,1999,29316.0,238681.0,12.28250258713513,2.995732338325642
ANDHRA PRADESH,Boston,1999,29316.0,332041.0,8.829030149891128,2.1534219877783243
ANDHRA PRADESH,Corvallis,1999,29316.0,29316.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,1999,29316.0,196216.0,14.9406776205814,3.6440677123369274
ANDHRA PRADESH,Seattle,1999,29316.0,304236.0,9.635940519859583,2.350229395087703
ANDHRA PRADESH,Silicon Valley,1999,29316.0,270495.0,10.83790827926579,2.6433922632355586
ANDHRA PRADESH,All Chapters,2000,315406.0,1724941.0,18.285031198168518,4.459763706870371
ANDHRA PRADESH,Arizona,2000,45058.0,269055.0,16.746761814498896,4.084576052316804
ANDHRA PRADESH,Corvallis,2000,45058.0,93056.0,48.4203060522696,11.809830744456
ANDHRA PRADESH,Delaware,2000,45058.0,45058.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,2000,45058.0,264771.0,17.017724750822406,4.150664573371319
ANDHRA PRADESH,Seattle,2000,45058.0,454080.0,9.922921071176885,2.4202246515065577
ANDHRA PRADESH,Silicon Valley,2000,45058.0,298990.0,15.070069233084718,3.6756266422157853
ANDHRA PRADESH,Work an Hour,2000,45058.0,299931.0,15.022788574705515,3.6640947743184187
ANDHRA PRADESH,All Chapters,2001,423878.0,3195154.0,13.26627761916953,3.2356774680901297
ANDHRA PRADESH,Delaware,2001,60554.0,184282.0,32.859421972845965,8.014493164108773
ANDHRA PRADESH,NYC/NJ,2001,60554.0,616370.0,9.82429384947353,2.3961692315789103
ANDHRA PRADESH,Portland,2001,60554.0,60554.0,100.0,24.390243902439025
ANDHRA PRADESH,Seattle,2001,60554.0,677065.0,8.943602165227858,2.1813663817628925
ANDHRA PRADESH,Silicon Valley,2001,60554.0,722716.0,8.378671566701167,2.043578430902724
ANDHRA PRADESH,Stanford,2001,60554.0,440752.0,13.73879188296366,3.350924849503332
ANDHRA PRADESH,Work an Hour,2001,60554.0,493415.0,12.272427875115268,2.993275091491529
ANDHRA PRADESH,All Chapters,2002,757900.0,4065859.0,18.640587388790415,4.546484728973272
ANDHRA PRADESH,Berkeley,2002,75790.0,613576.0,12.352178051292748,3.012726353973841
ANDHRA PRADESH,Corvallis,2002,75790.0,75790.0,100.0,24.390243902439025
ANDHRA PRADESH,Delaware,2002,75790.0,75790.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,2002,75790.0,507013.0,14.94833465808569,3.6459352824599245
ANDHRA PRADESH,Portland,2002,75790.0,75790.0,100.0,24.390243902439025
ANDHRA PRADESH,Seattle,2002,75790.0,761428.0,9.95366600650357,2.427723416220383
ANDHRA PRADESH,Silicon Valley,2002,75790.0,694348.0,10.915275913518869,2.662262417931432
ANDHRA PRADESH,Stanford,2002,75790.0,634500.0,11.944838455476752,2.9133752330431104
ANDHRA PRADESH,UIUC,2002,75790.0,160979.0,47.080675119114915,11.483091492467054
ANDHRA PRADESH,Work an Hour,2002,75790.0,466645.0,16.241468353887857,3.9613337448506973
ANDHRA PRADESH,All Chapters,2003,1004208.0,4906358.0,20.467483212598836,4.992069076243619
ANDHRA PRADESH,Berkeley,2003,125526.0,673407.0,18.64043587310497,4.546447773928042
ANDHRA PRADESH,Boston,2003,125526.0,550302.0,22.810384116357927,5.563508321062909
ANDHRA PRADESH,CentralNJ,2003,125526.0,689566.0,18.203623728548102,4.439908226475147
ANDHRA PRADESH,Delaware,2003,125526.0,125526.0,100.0,24.390243902439025
ANDHRA PRADESH,Houston,2003,125526.0,347072.0,36.16713534943758,8.821252524253069
ANDHRA PRADESH,NYC/NJ,2003,125526.0,792545.0,15.838343564087843,3.8630106253872794
ANDHRA PRADESH,Seattle,2003,125526.0,870252.0,14.424097847520029,3.5180726457365927
ANDHRA PRADESH,Silicon Valley,2003,125526.0,857688.0,14.635391890757479,3.569607778233532
ANDHRA PRADESH,All Chapters,2004,900375.0,4436360.0,20.295354750290777,4.950086524461166
ANDHRA PRADESH,Berkeley,2004,128625.0,490480.0,26.2243108791388,6.396173385155806
ANDHRA PRADESH,Boston,2004,128625.0,722983.0,17.790874750858595,4.339237744111853
ANDHRA PRADESH,Delaware,2004,128625.0,128625.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,2004,128625.0,800106.0,16.075994930671687,3.920974373334558
ANDHRA PRADESH,Seattle,2004,128625.0,941041.0,13.668373641531028,3.333749668666105
ANDHRA PRADESH,Silicon Valley,2004,128625.0,958537.0,13.418887325163242,3.272899347600791
ANDHRA PRADESH,Toledo,2004,128625.0,394588.0,32.59729135199246,7.950558866339625
ANDHRA PRADESH,All Chapters,2005,696440.0,7515031.0,9.267293774303791,2.260315554708242
ANDHRA PRADESH,Berkeley,2005,69644.0,1027336.0,6.779086881020426,1.6534358246391283
ANDHRA PRADESH,Boston,2005,69644.0,932268.0,7.470384052654387,1.822044890891314
ANDHRA PRADESH,CentralNJ,2005,69644.0,378728.0,18.38892292093534,4.485103151447644
ANDHRA PRADESH,Cincinnati,2005,69644.0,69644.0,100.0,24.390243902439025
ANDHRA PRADESH,Cornell,2005,69644.0,710343.0,9.804277651782307,2.391287232142026
ANDHRA PRADESH,Delaware,2005,69644.0,69644.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,2005,69644.0,1036276.0,6.720603391374498,1.639171558871829
ANDHRA PRADESH,Seattle,2005,69644.0,1294092.0,5.381688473462474,1.312606944746945
ANDHRA PRADESH,Silicon Valley,2005,69644.0,1406334.0,4.9521664128151635,1.2078454665402838
ANDHRA PRADESH,Toledo,2005,69644.0,590366.0,11.796749812827976,2.8772560519092627
ANDHRA PRADESH,All Chapters,2006,905520.0,5519291.0,16.406455104469035,4.001574415724155
ANDHRA PRADESH,Berkeley,2006,113190.0,332140.0,34.07900283013187,8.311951909788261
ANDHRA PRADESH,Boston,2006,113190.0,834076.0,13.570705787002623,3.3099282407323476
ANDHRA PRADESH,NYC/NJ,2006,113190.0,699373.0,16.18449668488775,3.9474382158262813
ANDHRA PRADESH,Seattle,2006,113190.0,1002624.0,11.289376675603217,2.7535065062446873
ANDHRA PRADESH,Silicon Valley,2006,113190.0,1063494.0,10.643219425779552,2.595907177019403
ANDHRA PRADESH,Toledo,2006,113190.0,491041.0,23.051028325536972,5.622202030618774
ANDHRA PRADESH,UFlorida,2006,113190.0,339579.0,33.33244988647708,8.12986582597002
ANDHRA PRADESH,Work an Hour,2006,113190.0,756964.0,14.95315497170275,3.647110968707988
ANDHRA PRADESH,All Chapters,2007,1844448.0,14979933.0,12.312792053208783,3.003120012977752
ANDHRA PRADESH,Atlanta,2007,153704.0,1339954.0,11.470841536351248,2.7977662283783533
ANDHRA PRADESH,Bangalore,2007,153704.0,434526.0,35.372797024804036,8.6275114694644
ANDHRA PRADESH,Boston,2007,153704.0,1243073.0,12.36484100290168,3.0158148787565078
ANDHRA PRADESH,CentralNJ,2007,153704.0,1296580.0,11.854571256690678,2.8913588430952877
ANDHRA PRADESH,DC,2007,153704.0,1159566.0,13.25530413965225,3.2330010096712805
ANDHRA PRADESH,Delaware,2007,153704.0,153704.0,100.0,24.390243902439025
ANDHRA PRADESH,NYC/NJ,2007,153704.0,1412090.0,10.884858613827731,2.6548435643482273
ANDHRA PRADESH,Princeton,2007,153704.0,1357520.0,11.322411456184808,2.761563769801173
ANDHRA PRADESH,Seattle,2007,153704.0,2017844.0,7.6172389936982245,1.857863169194689
ANDHRA PRADESH,Silicon Valley,2007,153704.0,2255285.0,6.8152805521253415,1.662263549298864
ANDHRA PRADESH,Toledo,2007,153704.0,708180.0,21.70408653167274,5.2936796418714005
ANDHRA PRADESH,Work an Hour,2007,153704.0,1601611.0,9.596837184559796,2.3406919962340966
ANDHRA PRADESH,All Chapters,2008,2428085.0,15578846.0,15.585782156136595,3.801410281984536
ANDHRA PRADESH,Bangalore,2008,220735.0,494259.0,44.65978363570517,10.892630155050043
ANDHRA PRADESH,Boston,2008,220735.0,2016993.0,10.943766289719399,2.6692112901754634
ANDHRA PRADESH,CentralNJ,2008,220735.0,1499885.0,14.716794954279827,3.58946218397069
ANDHRA PRADESH,Cincinnati,2008,220735.0,251505.0,87.7656507822906,21.406256288363565
ANDHRA PRADESH,Delaware,2008,220735.0,220735.0,100.0,24.390243902439025
ANDHRA PRADESH,Knoxville,2008,220735.0,572698.0,38.543001721675296,9.400732127237879
ANDHRA PRADESH,NYC/NJ,2008,220735.0,2185254.0,10.101114103898219,2.4636863668044438
ANDHRA PRADESH,San Francisco,2008,220735.0,639141.0,34.5361978029887,8.423462878777734
ANDHRA PRADESH,Seattle,2008,220735.0,2681377.0,8.232150868751392,2.0078416753052175
ANDHRA PRADESH,Silicon Valley,2008,220735.0,2782723.0,7.932338216919183,1.9347166382729715
ANDHRA PRADESH,Work an Hour,2008,220735.0,2234276.0,9.879486688305295,2.4096308995866575
ANDHRA PRADESH,All Chapters,2009,2190492.0,12184588.0,17.977563131391886,4.384771495461436
ANDHRA PRADESH,Bangalore,2009,182541.0,664481.0,27.47121437633281,6.700296189349467
ANDHRA PRADESH,Boston,2009,182541.0,1042764.0,17.50549501133526,4.269632929593966
ANDHRA PRADESH,CentralNJ,2009,182541.0,828077.0,22.043964510546722,5.376576709889445
ANDHRA PRADESH,Cincinnati,2009,182541.0,207317.0,88.04921931148917,21.475419344265653
ANDHRA PRADESH,DC,2009,182541.0,905325.0,20.163035374036948,4.917813505862671
ANDHRA PRADESH,Knoxville,2009,182541.0,514548.0,35.475990578138486,8.652680628814265
ANDHRA PRADESH,NYC/NJ,2009,182541.0,1926174.0,9.476869690900198,2.3114316319268777
ANDHRA PRADESH,New River Valley,2009,182541.0,182541.0,100.0,24.390243902439025
ANDHRA PRADESH,Princeton,2009,182541.0,991859.0,18.403926364533667,4.488762527935041
ANDHRA PRADESH,San Francisco,2009,182541.0,676279.0,26.991966333421562,6.583406422785748
ANDHRA PRADESH,Seattle,2009,182541.0,2113081.0,8.63861820725282,2.1069800505494687
ANDHRA PRADESH,Silicon Valley,2009,182541.0,2132142.0,8.561390376438343,2.0881439942532545
ANDHRA PRADESH,All Chapters,2010,3444557.0,23443799.0,14.692827728133995,3.583616519057072
ANDHRA PRADESH,Bangalore,2010,202621.0,522882.0,38.75080802169514,9.451416590657352
ANDHRA PRADESH,Boston,2010,202621.0,1739382.0,11.649022468899874,2.841224992414604
ANDHRA PRADESH,CentralNJ,2010,202621.0,1274930.0,15.892715678507841,3.87627211670923
ANDHRA PRADESH,Chicago,2010,202621.0,1091646.0,18.561053674909264,4.5270862621729915
ANDHRA PRADESH,DC,2010,202621.0,846953.0,23.923523501304086,5.835005732025388
ANDHRA PRADESH,Dallas,2010,202621.0,2364254.0,8.570187467167232,2.0902896261383495
ANDHRA PRADESH,Hyderabad,2010,202621.0,202621.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2010,202621.0,300418.0,67.44635807441631,16.450331237662517
ANDHRA PRADESH,Knoxville,2010,202621.0,615004.0,32.94628978022907,8.035680434202213
ANDHRA PRADESH,Minnesota,2010,202621.0,615004.0,32.94628978022907,8.035680434202213
ANDHRA PRADESH,NYC/NJ,2010,202621.0,2243298.0,9.032281934901205,2.202995593878343
ANDHRA PRADESH,New River Valley,2010,202621.0,865675.0,23.406128165882116,5.708811747776126
ANDHRA PRADESH,Princeton,2010,202621.0,1278058.0,15.853818840772485,3.8667850831152406
ANDHRA PRADESH,Seattle,2010,202621.0,2620320.0,7.732681504549063,1.8860198791583083
ANDHRA PRADESH,Silicon Valley,2010,202621.0,2679827.0,7.560973152371403,1.844139793261318
ANDHRA PRADESH,UFlorida,2010,202621.0,1598319.0,12.67713141118888,3.0919832710216784
ANDHRA PRADESH,Work an Hour,2010,202621.0,2585208.0,7.8377059021943305,1.9116355859010563
ANDHRA PRADESH,All Chapters,2011,1070696.0,11291753.0,9.482106099912032,2.3127088048565936
ANDHRA PRADESH,Atlanta,2011,97336.0,1557078.0,6.251196150738755,1.5246819879850624
ANDHRA PRADESH,Bangalore,2011,97336.0,335503.0,29.011961144907794,7.076088084123853
ANDHRA PRADESH,Boston,2011,97336.0,927190.0,10.497956190209127,2.560477119563202
ANDHRA PRADESH,Kansas City,2011,97336.0,373113.0,26.087539163738597,6.362814430180146
ANDHRA PRADESH,Knoxville,2011,97336.0,97336.0,100.0,24.390243902439025
ANDHRA PRADESH,Minnesota,2011,97336.0,1003001.0,9.70447686492835,2.3669455768117933
ANDHRA PRADESH,NYC/NJ,2011,97336.0,1780315.0,5.467347070602675,1.3334992855128476
ANDHRA PRADESH,New River Valley,2011,97336.0,97336.0,100.0,24.390243902439025
ANDHRA PRADESH,Princeton,2011,97336.0,989277.0,9.839104719911612,2.3997816390028324
ANDHRA PRADESH,Seattle,2011,97336.0,2124729.0,4.5811018722858305,1.1173419200697148
ANDHRA PRADESH,Silicon Valley,2011,97336.0,2006875.0,4.850127686079103,1.1829579722144155
ANDHRA PRADESH,All Chapters,2012,1628124.0,8964223.0,18.1624665071362,4.429869879789318
ANDHRA PRADESH,Bangalore,2012,135677.0,298225.0,45.49484449660491,11.096303535757297
ANDHRA PRADESH,Boston,2012,135677.0,735409.0,18.449189498632734,4.499802316739691
ANDHRA PRADESH,CentralNJ,2012,135677.0,684021.0,19.83520973771273,4.837856033588471
ANDHRA PRADESH,Cincinnati,2012,135677.0,135677.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2012,135677.0,183539.0,73.9227085251636,18.02992890857649
ANDHRA PRADESH,Minnesota,2012,135677.0,675172.0,20.095175747809446,4.9012623775145
ANDHRA PRADESH,NYC/NJ,2012,135677.0,859672.0,15.782414688392782,3.8493694361933617
ANDHRA PRADESH,New River Valley,2012,135677.0,135677.0,100.0,24.390243902439025
ANDHRA PRADESH,Princeton,2012,135677.0,859672.0,15.782414688392782,3.8493694361933617
ANDHRA PRADESH,Seattle,2012,135677.0,1712303.0,7.923656035176017,1.9325990329697604
ANDHRA PRADESH,Silicon Valley,2012,135677.0,1644815.0,8.24876961846773,2.0118950288945685
ANDHRA PRADESH,UFlorida,2012,135677.0,1040041.0,13.04535109673561,3.1817929504233198
ANDHRA PRADESH,All Chapters,2013,1712448.0,9369692.0,18.276459887902398,4.457673143390829
ANDHRA PRADESH,Bangalore,2013,190272.0,1177912.0,16.15332894138102,3.9398363271661028
ANDHRA PRADESH,Boston,2013,190272.0,1036508.0,18.357021846430516,4.477322401568419
ANDHRA PRADESH,Hyderabad,2013,190272.0,264255.0,72.00317874780042,17.561750914097665
ANDHRA PRADESH,Kansas City,2013,190272.0,190272.0,100.0,24.390243902439025
ANDHRA PRADESH,Minnesota,2013,190272.0,1469230.0,12.950457042124105,3.15864805905466
ANDHRA PRADESH,New River Valley,2013,190272.0,190272.0,100.0,24.390243902439025
ANDHRA PRADESH,Seattle,2013,190272.0,2207869.0,8.617902602011261,2.1019274639051857
ANDHRA PRADESH,Silicon Valley,2013,190272.0,2240542.0,8.49223089770243,2.0712758287079103
ANDHRA PRADESH,Toledo,2013,190272.0,592832.0,32.095433444888265,7.828154498753236
ANDHRA PRADESH,All Chapters,2014,960880.0,11619535.0,8.26952197312543,2.016956578811081
ANDHRA PRADESH,Bangalore,2014,120110.0,395749.0,30.35004510434644,7.402450025450351
ANDHRA PRADESH,Boston,2014,120110.0,1032452.0,11.633470611708825,2.837431856514348
ANDHRA PRADESH,Kansas City,2014,120110.0,230254.0,52.164131784898416,12.722958971926444
ANDHRA PRADESH,Minnesota,2014,120110.0,1454440.0,8.25816121668821,2.014185662606881
ANDHRA PRADESH,NYC/NJ,2014,120110.0,1765243.0,6.80416237311237,1.6595517983200905
ANDHRA PRADESH,San Francisco,2014,120110.0,1836563.0,6.539933560678289,1.5951057465068998
ANDHRA PRADESH,Seattle,2014,120110.0,2498020.0,4.808208100815846,1.1727336831258162
ANDHRA PRADESH,Silicon Valley,2014,120110.0,2406814.0,4.990414714223866,1.2171743205424066
ANDHRA PRADESH,All Chapters,2015,2438601.0,15045729.0,16.207928509147017,3.953153294913907
ANDHRA PRADESH,Bangalore,2015,221691.0,951622.0,23.296119677771216,5.681980409212493
ANDHRA PRADESH,Boston,2015,221691.0,1655710.0,13.389482457676765,3.2657274287016502
ANDHRA PRADESH,Kansas City,2015,221691.0,361411.0,61.3404129924103,14.96107633961227
ANDHRA PRADESH,London,2015,221691.0,733467.0,30.225081701017224,7.371971146589567
ANDHRA PRADESH,Minnesota,2015,221691.0,1681854.0,13.181346299976099,3.2149625121892926
ANDHRA PRADESH,NYC/NJ,2015,221691.0,2061174.0,10.755569398798936,2.6233096094631554
ANDHRA PRADESH,New River Valley,2015,221691.0,221691.0,100.0,24.390243902439025
ANDHRA PRADESH,San Francisco,2015,221691.0,1692098.0,13.101546127942946,3.1954990555958407
ANDHRA PRADESH,Seattle,2015,221691.0,2513778.0,8.819036525898468,2.1509845185118217
ANDHRA PRADESH,Silicon Valley,2015,221691.0,1841943.0,12.035714460219452,2.9355401122486473
ANDHRA PRADESH,UFlorida,2015,221691.0,1330981.0,16.656210719762342,4.06249041945423
ANDHRA PRADESH,All Chapters,2016,2707771.0,20702553.0,13.079406196907211,3.1900990724163933
ANDHRA PRADESH,Bangalore,2016,246161.0,1008017.0,24.420322276310817,5.956176164953858
ANDHRA PRADESH,Boston,2016,246161.0,1967986.0,12.508269875903588,3.0507975307081927
ANDHRA PRADESH,Frankfurt,2016,246161.0,404563.0,60.846147571577234,14.840523797945668
ANDHRA PRADESH,Kansas City,2016,246161.0,423310.0,58.151472915830006,14.18328607703171
ANDHRA PRADESH,London,2016,246161.0,1529749.0,16.09159411119079,3.924779051509949
ANDHRA PRADESH,Minnesota,2016,246161.0,2161635.0,11.387722719145462,2.7774933461330398
ANDHRA PRADESH,NYC/NJ,2016,246161.0,3083410.0,7.983401493800694,1.94717109604895
ANDHRA PRADESH,San Francisco,2016,246161.0,2169155.0,11.348243901427054,2.767864366201721
ANDHRA PRADESH,Seattle,2016,246161.0,3514448.0,7.004257852157722,1.7083555736970055
ANDHRA PRADESH,Silicon Valley,2016,246161.0,2910531.0,8.45759759988813,2.062828682899544
ANDHRA PRADESH,UFlorida,2016,246161.0,1529749.0,16.09159411119079,3.924779051509949
ANDHRA PRADESH,All Chapters,2017,1955216.0,18437030.0,10.604831689268824,2.586544314455811
ANDHRA PRADESH,Bangalore,2017,244402.0,2130563.0,11.471240230868554,2.79786347094355
ANDHRA PRADESH,Boston,2017,244402.0,2487577.0,9.824901902534073,2.3963175372034327
ANDHRA PRADESH,Frankfurt,2017,244402.0,1207805.0,20.235220089335613,4.935419533984296
ANDHRA PRADESH,Kansas City,2017,244402.0,988451.0,24.725757776561508,6.030672628429636
ANDHRA PRADESH,NYC/NJ,2017,244402.0,3095246.0,7.896044450101866,1.9258645000248455
ANDHRA PRADESH,San Diego,2017,244402.0,1246643.0,19.60481067956103,4.7816611413563495
ANDHRA PRADESH,Seattle,2017,244402.0,3971330.0,6.15415994137984,1.5010146198487415
ANDHRA PRADESH,Silicon Valley,2017,244402.0,3309415.0,7.385051436583202,1.8012320577032201
ANDHRA PRADESH,All Chapters,2018,1370790.0,16149181.0,8.488294236097794,2.0703156673409255
ANDHRA PRADESH,Austin,2018,152310.0,1328642.0,11.463584622494245,2.7959962493888404
ANDHRA PRADESH,Bangalore,2018,152310.0,1656929.0,9.192306972718807,2.2420260909070264
ANDHRA PRADESH,Boston,2018,152310.0,2036325.0,7.479650841589629,1.8243050833145438
ANDHRA PRADESH,Danbury,2018,152310.0,1827652.0,8.333643385064553,2.0325959475767204
ANDHRA PRADESH,Frankfurt,2018,152310.0,971834.0,15.672429653623974,3.822543817957067
ANDHRA PRADESH,Kansas City,2018,152310.0,867209.0,17.563240233899787,4.28371713021946
ANDHRA PRADESH,San Diego,2018,152310.0,966654.0,15.756413359899199,3.8430276487559025
ANDHRA PRADESH,Seattle,2018,152310.0,3316360.0,4.592685956892496,1.1201673065591455
ANDHRA PRADESH,Silicon Valley,2018,152310.0,3177576.0,4.793276384262721,1.169091801039688
ANDHRA PRADESH,All Chapters,2019,771792.0,10850654.0,7.112861584195755,1.7348442888282332
ANDHRA PRADESH,Austin,2019,110256.0,1424182.0,7.741707169448849,1.8882212608411828
ANDHRA PRADESH,Bangalore,2019,110256.0,1550284.0,7.111987222986239,1.7346310299966439
ANDHRA PRADESH,Boston,2019,110256.0,1753498.0,6.287774494182486,1.53360353516646
ANDHRA PRADESH,Frankfurt,2019,110256.0,110256.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2019,110256.0,301977.0,36.51138994029346,8.905217058608162
ANDHRA PRADESH,Seattle,2019,110256.0,2891600.0,3.812975515285655,0.9299940281184524
ANDHRA PRADESH,Silicon Valley,2019,110256.0,2818857.0,3.9113725882511954,0.9539933142076087
ANDHRA PRADESH,All Chapters,2020,931928.0,13190242.0,7.065283563409981,1.7232398935146296
ANDHRA PRADESH,Austin,2020,116491.0,2153360.0,5.40973176802764,1.3194467726896686
ANDHRA PRADESH,Bangalore,2020,116491.0,1620750.0,7.18747493444393,1.753042666937544
ANDHRA PRADESH,Boston,2020,116491.0,1525153.0,7.63798779532283,1.8629238525177636
ANDHRA PRADESH,Frankfurt,2020,116491.0,201786.0,57.72997135579278,14.080480818486045
ANDHRA PRADESH,Kansas City,2020,116491.0,922414.0,12.628928008464746,3.080226343527987
ANDHRA PRADESH,Seattle,2020,116491.0,2909061.0,4.0044192954358815,0.9766876330331419
ANDHRA PRADESH,Silicon Valley,2020,116491.0,2717155.0,4.287241618531148,1.0456686874466214
ANDHRA PRADESH,Stanford,2020,116491.0,1140563.0,10.213464753810179,2.4910889643439464
ANDHRA PRADESH,All Chapters,2021,1051918.0,9344630.0,11.256925100298245,2.745591487877621
ANDHRA PRADESH,Bangalore,2021,150274.0,1639966.0,9.163238750071647,2.23493628050528
ANDHRA PRADESH,Boston,2021,150274.0,1673130.0,8.981609319060682,2.1906364192830936
ANDHRA PRADESH,Danbury,2021,150274.0,957206.0,15.699232975973823,3.8290812136521524
ANDHRA PRADESH,Frankfurt,2021,150274.0,150274.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2021,150274.0,713317.0,21.066930971783933,5.138275846776569
ANDHRA PRADESH,London,2021,150274.0,1309018.0,11.479903255722993,2.7999764038348767
ANDHRA PRADESH,Seattle,2021,150274.0,2901719.0,5.178792295187783,1.2631200719970204
ANDHRA PRADESH,All Chapters,2022,815592.0,7628621.0,10.69121142602313,2.607612542932471
ANDHRA PRADESH,Bangalore,2022,135932.0,1598959.0,8.501281146045645,2.0734832063525968
ANDHRA PRADESH,Boston,2022,135932.0,1749004.0,7.771966216200764,1.8956015161465278
ANDHRA PRADESH,Danbury,2022,135932.0,852902.0,15.937587202281152,3.8872163908002815
ANDHRA PRADESH,Frankfurt,2022,135932.0,135932.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2022,135932.0,657154.0,20.684953602960647,5.0451106348684505
ANDHRA PRADESH,Seattle,2022,135932.0,2634670.0,5.159355820653061,1.2583794684519662
ANDHRA PRADESH,All Chapters,2023,634025.0,6589538.0,9.621691232374713,2.3467539591157838
ANDHRA PRADESH,Bangalore,2023,126805.0,1675748.0,7.567068556847449,1.8456264772798658
ANDHRA PRADESH,Boston,2023,126805.0,1735927.0,7.304742653348903,1.7816445495972937
ANDHRA PRADESH,Danbury,2023,126805.0,213467.0,59.40262429321628,14.488444949564947
ANDHRA PRADESH,Kansas City,2023,126805.0,236509.0,53.61529582383757,13.07690142044819
ANDHRA PRADESH,Seattle,2023,126805.0,2727887.0,4.648469676346564,1.133773091791845
ANDHRA PRADESH,All Chapters,2024,777450.0,8323944.0,9.339923478581788,2.2780301167272654
ANDHRA PRADESH,Bangalore,2024,129575.0,1723851.0,7.516600912723896,1.8333172957863162
ANDHRA PRADESH,Boston,2024,129575.0,1879028.0,6.8958525365242025,1.6819152528107812
ANDHRA PRADESH,Danbury,2024,129575.0,1463842.0,8.851706673261186,2.1589528471368746
ANDHRA PRADESH,Frankfurt,2024,129575.0,129575.0,100.0,24.390243902439025
ANDHRA PRADESH,Kansas City,2024,129575.0,219997.0,58.89853043450592,14.365495227928275
ANDHRA PRADESH,Seattle,2024,129575.0,2907651.0,4.456346377195888,1.0869137505355824
ASSAM,All Chapters,2000,9640.0,496911.0,1.9399852287431754,0.7519322592027812
ASSAM,Berkeley,2000,4820.0,313541.0,1.5372790161414296,0.5958445798997789
ASSAM,St. Louis,2000,4820.0,183370.0,2.628565196051699,1.0188237193998833
ASSAM,All Chapters,2001,32610.0,1424851.0,2.288660358170784,0.8870776582057301
ASSAM,Detroit,2001,10870.0,25070.0,43.3585959313921,16.805657337748876
ASSAM,Seattle,2001,10870.0,677065.0,1.6054588555013183,0.6222708742253171
ASSAM,Silicon Valley,2001,10870.0,722716.0,1.5040486166073535,0.5829645800803696
ASSAM,All Chapters,2002,4800.0,694348.0,0.6912960071894785,0.2679441888331312
ASSAM,Silicon Valley,2002,4800.0,694348.0,0.6912960071894785,0.2679441888331312
ASSAM,All Chapters,2003,64608.0,2046814.0,3.156515443025111,1.2234555980717483
ASSAM,Detroit,2003,21536.0,318874.0,6.753764809924924,2.617738298420513
ASSAM,Seattle,2003,21536.0,870252.0,2.4746854933973146,0.9591804237974088
ASSAM,Silicon Valley,2003,21536.0,857688.0,2.5109363777970546,0.9732311541849048
ASSAM,All Chapters,2004,84412.0,2092245.0,4.034517946034045,1.5637666457496298
ASSAM,Detroit,2004,21103.0,157064.0,13.435924209239547,5.207722561720755
ASSAM,Seattle,2004,21103.0,941041.0,2.242516532223357,0.8691924543501384
ASSAM,Silicon Valley,2004,21103.0,958537.0,2.20158428939102,0.8533272439500077
ASSAM,Stamford,2004,21103.0,35603.0,59.27309496390754,22.974067815468036
ASSAM,All Chapters,2005,129819.0,1697738.0,7.646586222373535,2.9637931094471064
ASSAM,Detroit,2005,43273.0,227091.0,19.055356663187887,7.385797156274374
