state,chapter,year,state_total_amount,total_amount,state_percentage,pop_adj_units
BIMARU,Cleveland,2008,2671.0,19314.0,13.829346587967278,0.37601203371400194
BIMARU,Colorado,2008,5500.0,9520.0,57.773109243697476,1.5708178374533692
BIMARU,Corvallis,2008,5700.0,5700.0,100.0,2.7189428750101956
BIMARU,DC,2008,4200.0,14200.0,29.577464788732392,0.8041943714818889
BIMARU,Dallas,2008,9200.0,42914.0,21.438225287784874,0.5828930989908608
BIMARU,Lalpur,2008,3500.0,3500.0,100.0,2.7189428750101956
BIMARU,Los Angeles,2008,1000.0,13351.0,7.490075649764062,0.2036508782121336
BIMARU,NYC/NJ,2008,12800.0,264984.0,4.8304803308879025,0.13133800078544555
BIMARU,Philadelphia,2008,16520.0,16520.0,100.0,2.7189428750101956
BIMARU,Princeton,2008,2151.0,21151.0,10.169731927568435,0.276509201652259
BIMARU,Redlands,2008,7115.0,7115.0,100.0,2.7189428750101956
BIMARU,Salt Lake City,2008,2500.0,2500.0,100.0,2.7189428750101956
BIMARU,Seattle,2008,106327.0,997640.0,10.657852531975461,0.28978092204724054
BIMARU,Silicon Valley,2008,188732.0,679502.0,27.775047019729154,0.7551876619736576
BIMARU,Stanford,2008,6500.0,52045.0,12.489192045345373,0.33957399726325815
BIMARU,Toledo,2008,4200.0,15800.0,26.582278481012654,0.722756966774862
BIMARU,UFlorida,2008,1500.0,17150.0,8.746355685131196,0.23780841472392383
BIMARU,UIUC,2008,4289.0,33205.0,12.916729408221652,0.3511984939291892
BIMARU,Work an Hour,2008,4563.0,195785.0,2.330617769492045,0.0633681657873255
BIMARU,All Chapters,2009,4607518.0,2414781.0,20.395265657631064,0.5545356224375612
BIMARU,Ann-Arbor,2009,4000.0,11000.0,36.36363636363637,0.9887065000037076
BIMARU,Arizona,2009,5635.0,35485.0,15.879949274341271,0.4317667493499353
BIMARU,Atlanta,2009,2000.0,23060.0,8.673026886383347,0.23581464657503864
BIMARU,Austin,2009,43402.0,114962.0,37.75334458342757,1.0264918726291516
BIMARU,Bangalore,2009,650.0,11441.0,5.681321562800455,0.15447188783818086
BIMARU,Berkeley,2009,4044.0,17437.0,23.192062854848885,0.6305789405598
BIMARU,Boston,2009,4000.0,100030.0,3.9988003598920323,0.10872509747116647
BIMARU,Chicago,2009,41646.0,69453.0,59.96285257656256,1.6303557077833153
BIMARU,Colorado,2009,3000.0,4690.0,63.965884861407254,1.739195868876458
BIMARU,DC,2009,19835.0,44958.0,44.11895546954936,1.1995691962682336
BIMARU,Dallas,2009,8002.0,52599.0,15.213216981311431,0.41363867917320835
BIMARU,NYC/NJ,2009,502.0,206104.0,0.24356635484997866,0.006622430051115545
BIMARU,Penn State,2009,2200.0,2200.0,100.0,2.7189428750101956
BIMARU,Philadelphia,2009,9790.0,9790.0,100.0,2.7189428750101956
BIMARU,Redlands,2009,7030.0,7030.0,100.0,2.7189428750101956
BIMARU,San Diego,2009,4000.0,11500.0,34.78260869565217,0.9457192608731115
BIMARU,San Francisco,2009,4500.0,17575.0,25.604551920341397,0.6961731401164086
BIMARU,Seattle,2009,69540.0,571504.0,12.167893838013383,0.3308380825474695
BIMARU,Silicon Valley,2009,241125.0,583271.0,41.340131774081,1.1240145673912014
BIMARU,Toledo,2009,3600.0,29650.0,12.141652613827993,0.3301245986521654
BIMARU,UIUC,2009,7000.0,47516.0,14.73187978786093,0.4005513958471119
BIMARU,Work an Hour,2009,7000.0,102614.0,6.821681252070867,0.18547761635908716
BIMARU,All Chapters,2010,5149718.0,3033269.0,18.194363902443207,0.4946943609789065
BIMARU,Atlanta,2010,7000.0,35660.0,19.62983735277622,0.5337240640793991
BIMARU,Austin,2010,45658.0,126046.0,36.22328356314362,0.9848903875348327
BIMARU,Berkeley,2010,44691.0,67493.0,66.21575570799935,1.8003685719568054
BIMARU,Boston,2010,4000.0,86682.0,4.614568191781454,0.12546747306292866
BIMARU,Chennai,2010,5400.0,54500.0,9.908256880733946,0.26939984449642307
BIMARU,Chicago,2010,39823.0,67806.0,58.730790785476216,1.5968566514988503
BIMARU,Colorado,2010,3400.0,11241.0,30.246419357708387,0.8223828640721168
BIMARU,DC,2010,10932.0,23432.0,46.65414817343803,1.2684996376583928
BIMARU,Dallas,2010,13500.0,58662.0,23.013194231359314,0.6257156048658015
BIMARU,Kansas City,2010,2727.0,16127.0,16.909530600855707,0.459760477469635
BIMARU,NYC/NJ,2010,14350.0,347370.0,4.131041828597748,0.11232066746234938
BIMARU,Philadelphia,2010,2562.0,2562.0,100.0,2.7189428750101956
BIMARU,Portland,2010,7945.0,7945.0,100.0,2.7189428750101956
BIMARU,Redlands,2010,7250.0,7250.0,100.0,2.7189428750101956
BIMARU,San Diego,2010,4000.0,7500.0,53.333333333333336,1.4501028666721045
BIMARU,San Francisco,2010,4500.0,21566.0,20.866178243531486,0.5673394666394269
BIMARU,Seattle,2010,130945.0,762054.0,17.183165497458187,0.4672004539943497
BIMARU,Silicon Valley,2010,179512.0,724499.0,24.7773978984098,0.6736832947717392
BIMARU,Stanford,2010,4440.0,59819.0,7.422390879152109,0.2018105679641129
BIMARU,UIUC,2010,2250.0,34614.0,6.500260010400416,0.1767383564099191
BIMARU,Work an Hour,2010,16999.0,106505.0,15.960753016290315,0.4339637569344004
BIMARU,All Chapters,2011,4322584.0,2303901.0,17.304042144171994,0.4704870209677259
BIMARU,Athens,2011,1200.0,5200.0,23.076923076923077,0.6274483557715836
BIMARU,Atlanta,2011,1200.0,34279.0,3.5006855509203882,0.09518164036326132
BIMARU,Austin,2011,12545.0,42270.0,29.678258812396496,0.8069349034067401
BIMARU,Berkeley,2011,30000.0,48669.0,61.640880231769714,1.6759803211552708
BIMARU,Canada,2011,1200.0,1200.0,100.0,2.7189428750101956
BIMARU,Chicago,2011,66064.0,101361.0,65.17694182180523,1.7721238158135137
BIMARU,Dallas,2011,3500.0,20001.0,17.499125043747814,0.475791213566106
BIMARU,Kanpur,2011,6397.0,6397.0,100.0,2.7189428750101956
BIMARU,London,2011,9254.0,9254.0,100.0,2.7189428750101956
BIMARU,Minnesota,2011,1200.0,15423.0,7.780587434351293,0.21154972768023309
BIMARU,NYC/NJ,2011,12900.0,173828.0,7.421128932047772,0.20177625634323312
BIMARU,Philadelphia,2011,20302.0,33002.0,61.517483788861284,1.672625242362796
BIMARU,Salt Lake City,2011,1500.0,1500.0,100.0,2.7189428750101956
BIMARU,San Diego,2011,4000.0,11700.0,34.18803418803419,0.9295531196616054
BIMARU,San Francisco,2011,3130.0,42012.0,7.450252308864134,0.20256810432214398
BIMARU,Seattle,2011,105625.0,598602.0,17.64528016946151,0.47976508794316075
BIMARU,Silicon Valley,2011,91765.0,376515.0,24.372202966681275,0.6626662760456041
BIMARU,Stanford,2011,9595.0,109634.0,8.75184705474579,0.23795772192680031
BIMARU,UIUC,2011,7000.0,42927.0,16.30675332541291,0.4433713076868025
BIMARU,Work an Hour,2011,10291.0,104909.0,9.809453907672363,0.266713448100067
BIMARU,All Chapters,2012,2742327.0,1898166.0,20.432301495232768,0.5555426057052331
BIMARU,Arizona,2012,6000.0,6000.0,100.0,2.7189428750101956
BIMARU,Atlanta,2012,2700.0,46028.0,5.865994611975319,0.15949304255078492
BIMARU,Austin,2012,6797.0,38725.0,17.551969012265978,0.47722801088300326
BIMARU,Berkeley,2012,17500.0,21401.0,81.77187981870007,2.2233307000924456
BIMARU,Chicago,2012,51966.0,71745.0,72.43152832950031,1.9693718787759402
BIMARU,DC,2012,9850.0,22350.0,44.07158836689038,1.1982813118053883
BIMARU,Dallas,2012,19920.0,29553.0,67.4043244340676,1.8326850766488376
BIMARU,Philadelphia,2012,8027.0,8027.0,100.0,2.7189428750101956
BIMARU,Purdue,2012,3350.0,9350.0,35.82887700534759,0.9741666985330648
BIMARU,Redlands,2012,3600.0,3600.0,100.0,2.7189428750101956
BIMARU,Seattle,2012,112800.0,493911.0,22.838122657725783,0.6209555087883244
BIMARU,Silicon Valley,2012,107753.0,334293.0,32.2331009025017,0.876399600383417
BIMARU,Stanford,2012,34576.0,130222.0,26.551581146042913,0.7219223237728842
BIMARU,UIUC,2012,3000.0,35800.0,8.379888268156424,0.2278443750008544
BIMARU,All Chapters,2013,3308899.0,2560046.0,17.977137910803165,0.4887881103565394
BIMARU,Atlanta,2013,7392.0,48623.0,15.20268185837978,0.41335223519888464
BIMARU,Bangalore,2013,4712.0,52967.0,8.89610512205713,0.2418800163695894
BIMARU,Berkeley,2013,44524.0,49827.0,89.35717582836614,2.429570565495694
BIMARU,Chicago,2013,80208.0,111509.0,71.92962003067016,1.955725278845813
BIMARU,Cornell,2013,3925.0,16649.0,23.57498948885819,0.6409904969917123
BIMARU,DC,2013,12872.0,12872.0,100.0,2.7189428750101956
BIMARU,Dallas,2013,12779.0,52857.0,24.176551828518456,0.6573466333646497
BIMARU,Philadelphia,2013,8200.0,13526.0,60.62398343930209,1.6483314782702652
BIMARU,Purdue,2013,6275.0,12321.0,50.92930768606444,1.384738782622269
BIMARU,Seattle,2013,91312.0,693996.0,13.15742453846996,0.3577428570235721
BIMARU,Silicon Valley,2013,151975.0,484051.0,31.396485081117486,0.853652494116683
BIMARU,Stanford,2013,20917.0,131662.0,15.88689219364737,0.43195552335972615
BIMARU,UIUC,2013,10000.0,40056.0,24.965048931495907,0.678785419165717
BIMARU,Varanasi,2013,5132.0,5132.0,100.0,2.7189428750101956
BIMARU,All Chapters,2014,4356523.0,2848928.0,21.89718378281234,0.5953719182906643
BIMARU,Ballia,2014,9751.0,9751.0,100.0,2.7189428750101956
BIMARU,Bangalore,2014,4116.0,13683.0,30.081122560841923,0.817888538591096
BIMARU,Berkeley,2014,41242.0,54601.0,75.53341513891687,2.053710409171453
BIMARU,Canada,2014,20086.0,20086.0,100.0,2.7189428750101956
BIMARU,Chicago,2014,49536.0,75323.0,65.76477304409012,1.788106610948914
BIMARU,Dallas,2014,67665.0,122375.0,55.29315628192033,1.5033893330955252
BIMARU,Kanpur,2014,9364.0,9364.0,100.0,2.7189428750101956
BIMARU,NYC/NJ,2014,6372.0,202881.0,3.140757389799932,0.08539539927132146
BIMARU,Purdue,2014,9914.0,20450.0,48.47921760391198,1.3181222329022533
BIMARU,San Francisco,2014,15095.0,98450.0,15.332656170644999,0.4168861625015633
BIMARU,Seattle,2014,164703.0,854132.0,19.283085050085937,0.5242960670514678
BIMARU,Silicon Valley,2014,140033.0,440504.0,31.789268655903236,0.8643320551375304
BIMARU,Stanford,2014,47579.0,202241.0,23.52589237592773,0.6396555745378538
BIMARU,UIUC,2014,21919.0,34156.0,64.17320529335989,1.7448327929894745
BIMARU,Varanasi,2014,16460.0,16460.0,100.0,2.7189428750101956
BIMARU,All Chapters,2015,2861328.0,2955749.0,17.434058169350646,0.4740220824206923
BIMARU,Austin,2015,12589.0,39284.0,32.04612564911923,0.8713158500535423
BIMARU,Berkeley,2015,15154.0,23752.0,63.8009430784776,1.7347111960215773
BIMARU,Boston,2015,49155.0,134432.0,36.564954772673175,0.9941802325422978
BIMARU,Chicago,2015,38908.0,56929.0,68.34478034042404,1.8582555355073285
BIMARU,Cornell,2015,11263.0,54847.0,20.5353073094244,0.5583432749510426
BIMARU,Dallas,2015,59273.0,111470.0,53.17394814748363,1.445769274517622
BIMARU,NYC/NJ,2015,11932.0,215201.0,5.544583900632432,0.1507540689152079
BIMARU,Princeton,2015,4785.0,18518.0,25.839723512258345,0.7025673213588826
BIMARU,Purdue,2015,5272.0,32693.0,16.12577616003426,0.43845064194334427
BIMARU,San Francisco,2015,10244.0,146719.0,6.982054130685188,0.18983806331561998
BIMARU,Seattle,2015,131714.0,586354.0,22.46322187620448,0.6107621707007933
BIMARU,Silicon Valley,2015,116400.0,326731.0,35.62563699189853,0.9686407186682218
BIMARU,Stanford,2015,35019.0,236730.0,14.792801926245088,0.40220783398801185
BIMARU,UIUC,2015,13599.0,74977.0,18.13756218573696,0.49314995474963863
BIMARU,All Chapters,2016,4820261.0,3744826.0,18.075632886548,0.4914661324817966
BIMARU,Austin,2016,7631.0,18235.0,41.848094324102,1.1378257789527175
BIMARU,Berkeley,2016,35807.0,53604.0,66.79911946869636,1.8162298993636683
BIMARU,Boston,2016,6525.0,73047.0,8.932605035114378,0.24287242815504437
BIMARU,Chicago,2016,51421.0,82178.0,62.57270802404536,1.7013161865207145
BIMARU,Cornell,2016,5041.0,58438.0,8.626236353057942,0.23454243870300828
BIMARU,DC,2016,21448.0,21448.0,100.0,2.7189428750101956
BIMARU,Dallas,2016,4913.0,52732.0,9.316923310323903,0.2533218225162158
BIMARU,General Funds,2016,49580.0,62351.0,79.51756988660968,2.162037300813227
BIMARU,NYC/NJ,2016,23763.0,300653.0,7.903796070553096,0.21489970011563922
BIMARU,Purdue,2016,21530.0,61079.0,35.24943106468672,0.9584118944149301
BIMARU,San Francisco,2016,7520.0,145601.0,5.164799692309805,0.14042795324260596
BIMARU,Seattle,2016,277951.0,1132925.0,24.53392766511464,0.6670634782107898
BIMARU,Silicon Valley,2016,90907.0,336784.0,26.992671860896007,0.733915328336714
BIMARU,Stanford,2016,55474.0,293460.0,18.903428065153683,0.5139734105101738
BIMARU,UIUC,2016,14852.0,53950.0,27.529193697868397,0.7485030505959486
BIMARU,UVA Charlottesville,2016,2538.0,2538.0,100.0,2.7189428750101956
BIMARU,All Chapters,2017,8305031.0,4304886.0,21.361587740070235,0.5808093678476912
BIMARU,Atlanta,2017,17377.0,108554.0,16.00770123625108,0.4352402522159678
BIMARU,Austin,2017,27655.0,70800.0,39.06073446327684,1.0620390566159177
BIMARU,Bangalore,2017,5661.0,125130.0,4.5240949412610885,0.12300755706411506
BIMARU,Berkeley,2017,43167.0,120566.0,35.803626229616974,0.9734801443654523
BIMARU,Boston,2017,15751.0,134424.0,11.717401654466464,0.3185894574204427
BIMARU,CentralNJ,2017,10258.0,10258.0,100.0,2.7189428750101956
BIMARU,Chicago,2017,53675.0,83969.0,63.92239993330872,1.7380135385222195
BIMARU,DC,2017,70481.0,70481.0,100.0,2.7189428750101956
BIMARU,Danbury,2017,13607.0,48171.0,28.247285711320092,0.7680275622317108
BIMARU,General Funds,2017,21919.0,21919.0,100.0,2.7189428750101956
BIMARU,NYC/NJ,2017,27692.0,234892.0,11.789247824532126,0.32054291374241073
BIMARU,Princeton,2017,18003.0,36501.0,49.32193638530451,1.3410352751652983
BIMARU,Purdue,2017,28649.0,57218.0,50.06990807088678,1.361372198017531
BIMARU,San Diego,2017,5706.0,42383.0,13.462945048722366,0.3660497851687747
BIMARU,San Francisco,2017,9292.0,138314.0,6.718047341556169,0.18265986953305333
BIMARU,Seattle,2017,313875.0,1384038.0,22.678206812240703,0.6166074883014955
BIMARU,Silicon Valley,2017,193287.0,477138.0,40.50966387082982,1.1014346195065068
BIMARU,St. Louis,2017,5118.0,63310.0,8.084030958774285,0.21980018376721183
BIMARU,Stanford,2017,17588.0,205374.0,8.563888320819578,0.2328472313227542
BIMARU,UIUC,2017,16800.0,59181.0,28.387489227961677,0.7718396157579508
BIMARU,Zurich,2017,4031.0,108105.0,3.728782202488322,0.10138345801920448
BIMARU,All Chapters,2018,5683832.0,3622848.0,19.100580537742683,0.5193338736165388
BIMARU,Atlanta,2018,13008.0,100466.0,12.94766388628989,0.35203958471654717
BIMARU,Austin,2018,19838.0,60888.0,32.58113257127842,0.8858623826444008
BIMARU,Bangalore,2018,5553.0,53012.0,10.474986795442542,0.2848089071329438
BIMARU,Berkeley,2018,23697.0,84194.0,28.14571109580255,0.7652658064602775
BIMARU,Boston,2018,18665.0,125631.0,14.857001854637788,0.4039533933668068
BIMARU,Chicago,2018,48941.0,87033.0,56.23269334620201,1.528934809162892
BIMARU,DC,2018,17170.0,17170.0,100.0,2.7189428750101956
BIMARU,Danbury,2018,14843.0,58475.0,25.383497221034627,0.6901627891197321
BIMARU,NYC/NJ,2018,26702.0,235955.0,11.316564599182048,0.3076909268653864
BIMARU,Princeton,2018,26126.0,44888.0,58.202637675993586,1.5824964701594273
BIMARU,Purdue,2018,20550.0,46675.0,44.02785216925549,1.197092149575994
BIMARU,San Diego,2018,4747.0,25395.0,18.69265603465249,0.5082426394043472
BIMARU,San Francisco,2018,9133.0,108867.0,8.38913536700745,0.2280957983362095
BIMARU,Seattle,2018,214049.0,887377.0,24.12154022472974,0.6558508992830075
BIMARU,Silicon Valley,2018,167220.0,565510.0,29.569768881186892,0.8039851241520131
BIMARU,St. Louis,2018,9728.0,94780.0,10.26376872757966,0.2790660085260518
BIMARU,Stanford,2018,29643.0,153764.0,19.278244582607112,0.5241644575058351
BIMARU,UIUC,2018,16685.0,39146.0,42.622490165023244,1.1588811594938209
BIMARU,Zurich,2018,5687.0,101094.0,5.62545749500465,0.15295297574715597
BIMARU,All Chapters,2019,5563868.0,3273488.0,19.68374406749009,0.5351897568582639
BIMARU,Atlanta,2019,14502.0,88109.0,16.459158542260155,0.4475151184714145
BIMARU,Austin,2019,32210.0,68668.0,46.90685617754995,1.2753706239307743
BIMARU,Bangalore,2019,3673.0,77256.0,4.754323288806048,0.12926733431594245
BIMARU,Berkeley,2019,6363.0,47477.0,13.402278998251784,0.3644003099119547
BIMARU,Boston,2019,5763.0,64002.0,9.00440611230899,0.24482465842760784
BIMARU,Chicago,2019,36449.0,82755.0,44.044468612168444,1.197543941166656
BIMARU,DC,2019,40229.0,40229.0,100.0,2.7189428750101956
BIMARU,Danbury,2019,8486.0,30485.0,27.836640970969327,0.7568623663223395
BIMARU,Delaware,2019,1539.0,3019.0,50.977144749917194,1.3860394450615077
BIMARU,General Funds,2019,36352.0,116080.0,31.316333563059956,0.8514732201272452
BIMARU,Minnesota,2019,5068.0,47264.0,10.722748815165877,0.2915454149151928
BIMARU,Princeton,2019,28321.0,28321.0,100.0,2.7189428750101956
BIMARU,Purdue,2019,23312.0,53086.0,43.91364954978714,1.1939870455908843
BIMARU,San Diego,2019,2864.0,45109.0,6.349065596665854,0.17262746667026982
BIMARU,San Francisco,2019,6930.0,130624.0,5.30530377266046,0.1442481789243987
BIMARU,Seattle,2019,168913.0,748896.0,22.554934196470537,0.6132557762981738
BIMARU,Silicon Valley,2019,211150.0,490545.0,43.04396130834072,1.1703407191152755
BIMARU,UIUC,2019,10475.0,46882.0,22.343330062710635,0.6075023807800819
BIMARU,Zurich,2019,1746.0,23932.0,7.295671068026074,0.1983651286882752
BIMARU,All Chapters,2020,4798378.0,3240754.0,22.117075223852225,0.6013506409595755
BIMARU,Austin,2020,42899.0,164005.0,26.157129355812327,0.7111974049270596
BIMARU,Bangalore,2020,5319.0,100251.0,5.305682736331807,0.14425848273013966
BIMARU,Berkeley,2020,20499.0,36009.0,56.92743480796467,1.5478244326372297
BIMARU,Boston,2020,6760.0,62938.0,10.740728971368648,0.29203428509118373
BIMARU,Chicago,2020,24960.0,36297.0,68.76601372014215,1.8697086304723387
BIMARU,Danbury,2020,6873.0,42158.0,16.30295554817591,0.44326804829320826
BIMARU,Delaware,2020,7797.0,11832.0,65.8975659229209,1.7917171734664048
BIMARU,Frankfurt,2020,2907.0,12788.0,22.732248983421957,0.6180768640643289
BIMARU,General Funds,2020,37993.0,63178.0,60.136439899965175,1.6350754479448917
BIMARU,Princeton,2020,18000.0,21949.0,82.00829194951935,2.229758610879016
BIMARU,Purdue,2020,24186.0,44668.0,54.14614489119728,1.4722027486119056
BIMARU,San Francisco,2020,7743.0,103664.0,7.469323969748418,0.2030866518869033
BIMARU,Seattle,2020,221929.0,850350.0,26.09854765684718,0.7096046019969868
BIMARU,Silicon Valley,2020,264698.0,580511.0,45.597413313442814,1.2397676204748038
BIMARU,Stanford,2020,12320.0,55597.0,22.15946903609907,0.6025033044971061
BIMARU,UIUC,2020,11877.0,40292.0,29.477315596148117,0.8014713721457384
BIMARU,All Chapters,2021,4621973.0,3258459.0,22.12165321091964,0.6014751138127638
BIMARU,Atlanta,2021,4988.0,87953.0,5.671210760292429,0.15419698089378256
BIMARU,Austin,2021,72016.0,218267.0,32.99445174946282,0.8971002949906962
BIMARU,Bangalore,2021,5502.0,112354.0,4.897021912882496,0.13314722838800663
BIMARU,Boston,2021,13871.0,146114.0,9.493272376363661,0.2581166528824509
BIMARU,Chicago,2021,27216.0,53895.0,50.49819092680211,1.3730169642133312
BIMARU,Danbury,2021,10873.0,52566.0,20.684472853175055,0.5623990008748213
BIMARU,Delaware,2021,11123.0,14669.0,75.82657304519735,2.0616812051767948
BIMARU,General Funds,2021,59215.0,97396.0,60.79818473037907,1.6530679118621785
BIMARU,Princeton,2021,6205.0,8134.0,76.2847307597738,2.0741382517135807
BIMARU,Purdue,2021,21981.0,47914.0,45.87594440038402,1.2473407216178802
BIMARU,San Francisco,2021,13239.0,94531.0,14.004929599813817,0.3807860355043317
BIMARU,Seattle,2021,207196.0,853738.0,24.26927230602363,0.6598676501814521
BIMARU,Silicon Valley,2021,258852.0,501750.0,51.5898355754858,1.4026981586091465
BIMARU,UIUC,2021,8548.0,29032.0,29.443372829980714,0.8005484877234484
BIMARU,All Chapters,2022,4325224.0,3000077.0,22.22216296448391,0.6042079165959898
BIMARU,Austin,2022,72671.0,161074.0,45.116530290425516,1.2266926857833413
BIMARU,Bangalore,2022,5263.0,123271.0,4.269455102984481,0.11608404532435576
BIMARU,Berkeley,2022,8263.0,47018.0,17.574120549576758,0.4778302985284199
BIMARU,Boston,2022,13149.0,142716.0,9.213402842007904,0.2505071601187608
BIMARU,Chicago,2022,29028.0,60925.0,47.64546573656134,1.2954529959096588
BIMARU,Danbury,2022,9928.0,55953.0,17.7434632638107,0.48243463019143257
BIMARU,Delaware,2022,12167.0,12167.0,100.0,2.7189428750101956
BIMARU,General Funds,2022,59391.0,98364.0,60.378797120897886,1.6416650023355144
BIMARU,Princeton,2022,19643.0,19643.0,100.0,2.7189428750101956
BIMARU,Purdue,2022,19318.0,30608.0,63.114218504966026,1.7160395471591403
BIMARU,San Francisco,2022,24174.0,84359.0,28.656100712431392,0.7791430085763993
BIMARU,Seattle,2022,141430.0,714228.0,19.801799985438823,0.5383996298278588
BIMARU,Silicon Valley,2022,243771.0,509591.0,47.8365983700654,1.3006497830301367
BIMARU,UIUC,2022,8486.0,28561.0,29.71184482336053,0.8078480878588468
BIMARU,All Chapters,2023,4534992.0,3039128.0,24.78098981023504,0.6737809568023883
BIMARU,Austin,2023,75911.0,139490.0,54.42038855831959,1.4796592772592942
BIMARU,Bangalore,2023,5223.0,87020.0,6.002068490002299,0.16319281356214954
BIMARU,Berkeley,2023,13616.0,33995.0,40.052948963082805,1.08901680206321
BIMARU,Boston,2023,31315.0,150123.0,20.859561825969372,0.567159570025541
BIMARU,Chicago,2023,15942.0,27539.0,57.88881222992847,1.5739637355536709
BIMARU,General Funds,2023,39058.0,99301.0,39.33293723124641,1.0694400943812068
BIMARU,Princeton,2023,35439.0,35439.0,100.0,2.7189428750101956
BIMARU,Purdue,2023,18267.0,29179.0,62.603242057644195,1.702146389451703
BIMARU,San Francisco,2023,12783.0,62011.0,20.61408459789392,0.560485184423011
BIMARU,Seattle,2023,159621.0,705969.0,22.610199597999344,0.6147584109953871
BIMARU,Silicon Valley,2023,324125.0,574163.0,56.45173931444555,1.5348905439094467
BIMARU,UIUC,2023,21826.0,32362.0,67.44329769482727,1.8337447373454216
BIMARU,All Chapters,2024,490916.0,879119.0,24.08888899000021,0.6549631308627264
BIMARU,Austin,2024,22038.0,32538.0,67.73003872395353,1.8415410621265809
BIMARU,Beyond Borders,2024,5660.0,5660.0,100.0,2.7189428750101956
BIMARU,Chicago,2024,23310.0,44639.0,52.21891171397208,1.4198023794549084
BIMARU,Princeton,2024,1562.0,1562.0,100.0,2.7189428750101956
BIMARU,Seattle,2024,75744.0,384079.0,19.72094282686635,0.5362011698759169
BIMARU,Silicon Valley,2024,83456.0,123393.0,67.63430664624411,1.8389381616206015
CHHATTISGARH,All Chapters,2006,10020.0,1230346.0,0.8144050535377854,0.3859739590226471
CHHATTISGARH,Silicon Valley,2006,10020.0,225786.0,4.4378305120778085,2.1032372095155494
CHHATTISGARH,All Chapters,2007,11125.0,2323618.0,0.4787792141393293,0.2269095801608195
CHHATTISGARH,Silicon Valley,2007,11125.0,549299.0,2.0253086206237407,0.959861905508882
CHHATTISGARH,All Chapters,2010,2850.0,3033269.0,0.0939580366924265,0.0445298752096808
CHHATTISGARH,DC,2010,2850.0,23432.0,12.162854216456129,5.764385884576365
CHHATTISGARH,All Chapters,2019,19655.0,3273488.0,0.6004298778550586,0.2845639231540562
CHHATTISGARH,Silicon Valley,2019,19655.0,490545.0,4.006767982550021,1.8989421718246546
CHHATTISGARH,All Chapters,2020,31286.0,3240754.0,0.9653926215936168,0.4575320481486336
CHHATTISGARH,Silicon Valley,2020,31286.0,580511.0,5.389389692874037,2.5542131245848516
CHHATTISGARH,All Chapters,2021,79090.0,3258459.0,1.2136104827465988,0.5751708449036014
CHHATTISGARH,Austin,2021,10280.0,218267.0,4.709827871368553,2.23214591060121
CHHATTISGARH,Silicon Valley,2021,29265.0,501750.0,5.8325859491778775,2.764258743686198
CHHATTISGARH,All Chapters,2022,102636.0,3000077.0,1.7105560957268764,0.8106900927615528
CHHATTISGARH,Austin,2022,28440.0,161074.0,17.65648087214572,8.368000413339205
CHHATTISGARH,Silicon Valley,2022,22878.0,509591.0,4.4894827420421475,2.127716939356468
CHHATTISGARH,All Chapters,2023,26248.0,3039128.0,0.8636687892053246,0.4093217010451775
CHHATTISGARH,Austin,2023,26248.0,139490.0,18.81711950677468,8.918066116954826
CHHATTISGARH,All Chapters,2024,31084.0,879119.0,1.7679062788996711,0.8378702743600337
CHHATTISGARH,Austin,2024,9882.0,32538.0,30.370643555227733,14.393669931387553
CHHATTISGARH,Beyond Borders,2024,5660.0,5660.0,100.0,47.39336492890995
DELHI,All Chapters,1998,15000.0,108275.0,6.926806742091896,4.98331420294381
DELHI,Indiana,1998,1500.0,7125.0,21.052631578947366,15.145778114350625
DELHI,Seattle,1998,6000.0,36859.0,16.278249545565533,11.710970896090313
DELHI,All Chapters,1999,88500.0,414817.0,4.266941808074404,3.0697423079671973
DELHI,Boston,1999,10000.0,53835.0,18.575276307235068,13.363508134701489
DELHI,Cornell,1999,700.0,3825.0,18.30065359477124,13.165937837964922
DELHI,Indiana,1999,2000.0,2000.0,100.0,71.94244604316548
DELHI,Princeton,1999,1000.0,7600.0,13.157894736842104,9.46611132146914
DELHI,Silicon Valley,1999,4000.0,109233.0,3.661897045764558,2.634458306305438
DELHI,All Chapters,2000,43600.0,528565.0,2.0621872428178176,1.4835879444732505
DELHI,Cornell,2000,700.0,4300.0,16.27906976744186,11.711560983771124
DELHI,Princeton,2000,2700.0,19083.0,14.148718754912752,10.17893435605234
DELHI,Seattle,2000,6000.0,184881.0,3.245330780339786,2.3347703455681916
DELHI,St. Louis,2000,1500.0,27071.0,5.5409848177016,3.9863200127349643
DELHI,All Chapters,2001,78665.0,767448.0,2.050041175428172,1.474849766495088
DELHI,Colorado,2001,600.0,3800.0,15.789473684210526,11.359333585762968
DELHI,Dallas,2001,1200.0,1200.0,100.0,71.94244604316548
DELHI,Princeton,2001,3833.0,26929.0,14.23372572319804,10.240090448343913
DELHI,Seattle,2001,6100.0,242337.0,2.5171558614656453,1.8109034974572988
DELHI,Silicon Valley,2001,4000.0,151482.0,2.640577758413541,1.8996962290744899
DELHI,All Chapters,2002,115404.0,823818.0,2.3347389836104577,1.6796683335327036
DELHI,Arizona,2002,4000.0,27449.0,14.572479871762178,10.483798468893655
DELHI,Boston,2002,2000.0,28692.0,6.970584134950508,5.014808730180222
DELHI,Colorado,2002,1734.0,8731.0,19.860268010537165,14.287962597508754
DELHI,Princeton,2002,4000.0,29000.0,13.793103448275861,9.923096005953857
